Label;Tanggal;Judul;Narasi;Source
1;31-Mar-24;Chairul Tanjung Berikan Bantuan untuk Melunasi Hutang di TikTok;"Beredar akun TikTok yang mengatasnamakan Chairul Tanjung. Akun tersebut mengunggah video akan memberikan bantuan untuk melunasi hutang dengan narasi Òjeratan hutang akan membuat kehidupan kalian akan bertambah sulit jika tidak dilunasi sahabat, sebutkan
jumlah hutang kalian?? Asalkan kalian amanah pasti akan dibantu sampai lunassÓ.";https://turnbackhoax.id/2024/03/31/salah-chairul-tanjung-berikan-bantuan-untuk-melunasi-hutang-di-tiktok/
1;31-Mar-24;"Rekrutmen Karyawan PT Pelindo Regional I Tanjung Balai Karimun
";Beredar sebuah unggahan informasi di media sosial Facebook yang mengeklaim bahwa terdapat rekrutmen karyawan laki-laki dan perempuan sebagai staf kasir maupun penjaga tiket. Dijelaskan pula dalam unggahan informasi tersebut penempatan kerja di PT Pelabuhan Indonesia (Pelindo) Regional I Tanjung Balai Karimun dengan beberapa persyaratan yang harus dipenuhi para pencari kerja serta narahubung atas nama Ibu Venya dengan nomor 089509807229.;https://turnbackhoax.id/2024/03/29/salah-informasi-rekrutmen-karyawan-pelindo-regional-i-tanjung-balai-karimun/
1;31-Mar-24;Tangerang Diterjang Banjir Bandang Hingga Pemukiman Warga Jebol;Beredar video di platform YouTube yang mengeklaim bahwa bencana banjir bandang telah menerjang beberapa wilayah di Tangerang hingga merusak pemukiman warga.;https://turnbackhoax.id/2024/03/30/salah-tangerang-diterjang-banjir-bandang-hingga-pemukiman-warga-jebol/
1;31-Mar-24;Video Banjir Bandang di Kabupaten Sampang pada Maret 2024;"Beredar sebuah video di media sosial X/Twitter yang menampilkan banjir bandang yang menyeret beberapa mobil. Narasi video yang diunggah pada 16 Maret 2024 itu menyebut peristiwa banjir bandang tersebut terjadi di Kabupaten Sampang, Provinsi Jawa Timur. 
";https://turnbackhoax.id/2024/03/30/salah-giliran-sampang-musibah-terus-bermunculan-jokowi-prabowo/
1;01-Apr-24;Foto Presiden Joko Widodo dan Menteri Pertahanan Prabowo Subianto Bawa Plakat ÒJuara 1 Nipu RakyatÓ;"Beredar sebuah unggahan foto yang menampilkan foto Presiden Joko Widodo (Jokowi) dan Menteri Pertahanan (Menhan) Prabowo Subianto yang sedang memegang piala dan plakat bertuliskan ""Juara 1 Nipu Rakyat""";https://www.liputan6.com/cek-fakta/read/5563840/cek-fakta-tidak-benar-foto-presiden-jokowi-dan-prabowo-bawa-plakat-juara-1-nipu-rakyat?page=4
1;01-Apr-24;Kebakaran Gudang Peluru Sebabkan Korban 15 Orang;Beredar unggahan di media sosial Facebook berupa video yang merekam peristiwa kebakaran Gudang Amunisi Artileri Medan (Armed) di wilayah perbatasan Bekasi-Bogor. Video tersebut dilengkapi dengan narasi yang mengeklaim bahwa peristiwa kebakaran tersebut menyebabkan korban tewas sebanyak 15 orang.;https://www.rri.co.id/cek-fakta/615497/hoaks-kebakaran-gudang-peluru-sebabkan-korban-15-orang
1;01-Apr-24;Kenang-kenangan dari Presiden Jokowi Jelang Habis Masa Jabatannya;Beredar unggahan video di media sosial TikTok yang mengeklaim Presiden Joko Widodo (Jokowi) akan membagikan kenang-kenangan berupa mukena sebelum habis masa jabatannya;https://turnbackhoax.id/2024/03/31/salah-kenang-kenangan-dari-presiden-ri-jelang-habis-masa-jabatannya/
1;01-Apr-24;Vaksin Covid-19 Dapat Menyebabkan Penyakit Lambung pada Perempuan;Beredar sebuah unggahan foto di media sosial Facebook berupa tangkapan layar dari aplikasi percakapan WhatsApp yang mengeklaim seorang pelajar perempuan mengalami penyakit lambung setelah mendapatkan Vaksin Covid-19. Narasi dalam unggahan foto menyebutkan bahwa Vaksin Covid-19 dapat menyerang dan menginfeksi lambung agar penderita tidak bisa mendapatkan saripati dari makanan.;https://cekfakta.tempo.co/fakta/2844/keliru-klaim-vaksin-covid-19-sebabkan-penyakit-lambung-pada-perempuan
1;02-Apr-24;Cairan Rendaman Biji Alpukat dan Alkohol Dapat Menjadi Obat Oles Nyeri Sendi;Beredar sebuah unggahan foto di media sosial Facebook yang mengeklaim rendaman biji buah alpukat dan cairan beralkohol 70% dapat menjadi obat oles anti nyeri pada lutut dan punggung.;https://cekfakta.tempo.co/fakta/2842/menyesatkan-narasi-yang-mengatakan-rendaman-biji-alpukat-dan-alkohol-bisa-jadi-obat-oles-nyeri-sendi
1;02-Apr-24;Direktur WHO Sebut Media Independen Harus Dimusnahkan Jelang Penyakit X;"Beredar sebuah video di media sosial Instagram yang menampilkan gambar dari situs thepeoplesvoice.tv dengan narasi bahwa Direktur World Health Organization (WHO) Tedros Adhanom Ghebreyesus, menyatakan bahwa media independen harus dimusnahkan menjelang kedatangan penyakit X.
";https://cekfakta.tempo.co/fakta/2824/keliru-video-direktur-jenderal-who-yang-mengatakan-akan-memusnahkan-media-independen?utm_source=Twitter&utm_medium=dlvr.it
1;02-Apr-24;"Pengumuman Rekrutmen Karyawan PLN Group
";Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim bahwa Perusahaan Listrik Negara (PLN) Group memberikan informasi lowongan pekerjaan. Pengumuman tersebut ditujukan kepada lulusan SMA/SMK, D3, dan S1 dengan berbagai posisi pekerjaan. Tertera pula berbagai persyaratan untuk melamar. Pelamar kemudian diarahkan untuk mengirimkan berkas lamarannya ke email rekrutmen@pln123.info.;https://turnbackhoax.id/2024/03/31/salah-pengumuman-rekrutmen-pln-group/
1;02-Apr-24;"Serpihan Logam dalam Makanan Bayi
";"Beredar di media sosial TikTok unggahan video percobaan sereal yang dimasukan ke dalam plastik dan dengan menggunakan magnet yang cukup kuat dapat
menangkap beberapa partikel logam. Video tersebut beredar dengan narasi yang mengeklaim bahwa makanan bayi tersebut mengandung logam. ";https://www.rri.co.id/cek-fakta/616821/video-pecahan-logam-pada-makanan-bayi-ditegaskan-hoaks
1;02-Apr-24;Video Chat GPT Versi 1.0 Mampu Prediksi Pandemi Covid-19 Sejak Tahun 2006;Telah beredar unggahan video di platform YouTube berisi klaim bahwa aplikasi kecerdasan buatan berbasis teks generatif, Chat GPT, telah meramalkan sejak tahun 2006 bahwa akan terjadi pandemi Covid-19 yang melanda dunia di tahun 2020. Unggahan tersebut disertai video yang memperlihatkan tampilan layar komputer dengan sistem Windows XP versi lawas dengan tanggal 12 Februari 2006 pada komputer tersebut.;https://cekfakta.tempo.co/fakta/2848/keliru-video-berisi-narasi-chatgpt-versi-1-0-tahun-2006-mampu-prediksi-pandemi-covid
1;03-Apr-24;"KSAU Marsdya Mohamad Tonny Harjono Merupakan Adik Ipar dari Iriana Jokowi
";"Beredar sebuah unggahan foto di media sosial Facebook yang mengeklaim Marsekal Madya (Marsdya) Tentara
Nasional Indonesia (TNI) Mohamad Tonny Harjono sebagai Kepala Staf TNI Angkatan Udara (KSAU) merupakan adik ipar dari istri Presiden Joko Widodo (Jokowi) Iriana Jokowi.
";https://www.kompas.com/cekfakta/read/2024/04/03/145030182/hoaks-calon-ksau-marsdya-tonny-harjono-adalah-adik-ipar-iriana-jokowi?page=1
1;03-Apr-24;Lumpur Mengandung Gas di Wilayah Konstruksi IKN;Beredar sebuah video di platform media sosial Instagram dengan keterangan yang menyebutkan terdapat lumpur yang mengandung gas di seluruh wilayah konstruksi Ibu Kota Nusantara (IKN);https://www.antaranews.com/berita/4041405/hoaks-lumpur-mengandung-gas-di-wilayah-konstruksi-ikn?utm_source=antaranews&utm_medium=mobile&utm_campaign=latest_category
1;03-Apr-24;Proposal Surat Pencairan Dana Mengatasnamakan Otoritas Jasa Keuangan;Beredar di media sosial sebuah proposal surat pencairan dana dan surat ijin pencairan dana yang mengatasnamakan Otoritas Jasa Keuangan (OJK). Dalam surat tersebut juga terlihat menggunakan logo OJK.;https://www.instagram.com/p/C5QOpljh5qz/?igsh=cTM0dm1wbnFwc2Jr
1;03-Apr-24;Tiga Desa di Kabupaten Jombang Ludes akibat Angin Tornado;Beredar sebuah unggahan video pada platform YouTube dengan klaim tiga desa di Kabupaten Jombang ludes tak tersisa akibat angin tornado. Dalam video tersebut menampilkan berbagai cuplikan wilayah yang diklaim mengalami kerusakan.;https://turnbackhoax.id/2024/04/02/salah-tiga-desa-di-jombang-ludes-akibat-angin-tornado/
1;04-Apr-24;"Bank Indonesia Tidak Melayani Penukaran Uang Baru untuk Idulfitri 2024
";Beredar narasi di media sosial Facebook yang mengeklaim Bank Indonesia (BI) tidak melayani penukaran uang baru untuk Hari Raya Idulfitri 2024.;https://www.kompas.com/cekfakta/read/2024/04/01/163000582/-hoaks-bi-tidak-melayani-p
1;04-Apr-24;MK usir Tim Hukum Anies Baswedan dari Persidangan karena Bukti Palsu;"Beredar sebuah unggahan video berdurasi 10 menit 5 detik di platform YouTube yang mengeklaim bahwa tim hukum Anies Baswedan diusir dari persidangan karena membawa bukti palsu. Terlihat dalam thumbnail video tersebut gambar Bambang Widjojanto dalam sebuah persidangan dengan narasi ""DI USIR DARI PERSIDANGAN. GARA2 BAWA BUKTI PALSU TIM HUKUM ANIES DI USIR HAKIM MK"".";https://turnbackhoax.id/2024/04/03/salah-tim-hukum-anies-diusir-gara-gara-bawa-bukti-palsu/
1;04-Apr-24;Surat Pelatihan Bendahara Mengatasnamakan Pusat Pengembangan Kepegawaian ASN BKN;Beredar sebuah surat undangan pelatihan bendahara mengatasnamakan Pusat Pengembangan Kepegawaian Aparatur Sipil Negara Badan Kepegawaian Negara (Pusbangpeg ASN BKN) bernomor UND-KLC-III/P3AP/2024. Dalam keteranganya disebutkan kegiatan itu akan dilaksanakan pada tanggal 27-28 Maret 2024 di Gedung Pangrango, Pusat Pengembangan Kepegawaian ASN, Jalan Desa Pandansari No. 32, Kecamatan Ciawi, Kabupaten Bogor.;https://www.instagram.com/pusbangpegasn.bkn/p/C5SqTJDPPEk
1;05-Apr-24;KPK Temukan Brankas Rahasia Milik Presiden Jokowi;"Beredar sebuah tautan video dari platform YouTube yang dibagikan di media sosial Facebook dengan klaim bahwa Komisi Pemberantasan Korupsi (KPK) berhasil menemukan brankas rahasia milik Presiden Joko Widodo (Jokowi). Terlihat dalam thumbnail video tersebut gambar Presiden Jokowi dengan baju tahanan berwarna oranye dengan narasi ""SATU KOPER JADI BUKTI, KPK TEMUKAN BRANKAS RAHASIA JOKOWI, ISINYA MENGEJUTKAN"".";https://www.kompas.com/cekfakta/read/2024/04/04/173000782/-hoaks-kpk-temukan-brankas-rahasia-milik-jokowi
1;05-Apr-24;Pemerintah Cina akan Pindahkan Warganya ke Indonesia;"Beredar sebuah video di media sosial Facebook dengan narasi Pemerintah Cina akan memindahkan warganya ke
beberapa provinsi di Indonesia";https://www.kompas.com/cekfakta/read/2024/04/05/100000882/-hoaks-china-akan-pindahkan-warganya-ke-indonesia
1;05-Apr-24;Pria Memakai Hazmat Saat Menginstal di Menara 5G Bukti Radiasi Berbahaya;Beredar sebuah unggahan foto seseorang mengenakan pakaian dekontaminasi atau hazmat (hazardous material) sedang melakukan instalasi pada menara pemancar jaringan telekomunikasi 5G. Foto tersebut diklaim sebagai bukti bahwa jaringan 5G mengandung sinar berbahaya yang dapat memusnahkan tubuh manusia;https://www.kompas.com/cekfakta/read/2024/04/04/193200982/-hoaks-pria-memakai-hazmat-saat-menginstal-di-menara-5g?page=all
1;05-Apr-24;Ramuan Bawang Putih agar Pasien Tidak Perlu Pasang Ring Jantung;Beredar sebuah video di media sosial WhatsApp yang mengeklaim ramuan bawang putih dapat membuat pasien jantung tidak perlu memasang ring jantung.;https://turnbackhoax.id/2024/03/31/salah-ramuan-bawang-putih-buat-pasien-tidak-perlu-pasang-ring-jantung/
1;05-Apr-24;Salah Transfer Uang Mengatasnamakan Polres Pasuruan Kota;Salah Transfer Uang Mengatasnamakan Polres Pasuruan Kota;https://www.instagram.com/p/C5VngvFrVRx/
1;06-Apr-24;Garis Horizontal di Batang Hidung Merupakan Tanda Lemah Jantung;"Beredar unggahan video di media sosial X/Twitter yang mengeklaim bahwa terdapat tanda lemah jantung yang bisa dilihat melalui wajah, yaitu adanya garis horizontal di batang hidung. Unggahan video tersebut menampilkan
artikel tentang mantan Kepala Staf TNI Angkatan Darat (KSAD) Pramono Edhie Wibowo dan garis horizontal di wajahnya. Video tersebut diunggah dengan narasi ""Hanya Share Semoga Bermanfaat. Salah satu tanda jantung lemah garis horizontal d batang hidung.... Salam Sehat Selalu""";https://turnbackhoax.id/2024/03/31/salah-garis-horizontal-di-batang-hidung-salah-satu-tanda-lemah-jantung/
1;06-Apr-24;Najwa Shihab Tercatut dalam Daftar Penerima Saham Harvey Moeis;Beredar sebuah artikel berita yang menyebut adanya keterkaitan Najwa Shihab dengan kepemilikan saham di salah satu perusahaan milik Harvey Moeis, PT Multi Harapan Utama (MHU). Disebutkan bahwa Najwa Shihab, yang juga pemimpin dari PT Narasi Citra Sahwahita, memiliki sejumlah saham di perusahaan tersebut melalui PT Agata Nugraha Bastari.;https://www.suara.com/entertainment/2024/04/04/113818/disebut-terima-saham-harvey-moeis-rp-446-juta-najwa-shihab-membantah-itu-hoax
1;06-Apr-24;Rumah Ketua KPU Hasyim Asyari disebut Ambruk;"Beredar sebuah unggahan video menampilkan kejadian rumah yang roboh dan sebuah mobil hitam yang terparkir dengan keterangan ""Rumah Ketua KPU Hasyim Ashari , AMBRUK !!! "".
";https://pekanbaru.tribunnews.com/2024/04/06/cek-fakta-sesat-rumah-ketua-kpu-hasyim-asyari-disebut-ambruk
1;06-Apr-24;Undian Berhadiah Mengatasnamakan Bank Papua;Beredar sebuah unggahan foto di media sosial Facebook yang mengeklaim adanya undian berhadiah dari Bank Papua. Nasabah dapat melakukan pendaftaran undian tersebut dengan mengklik tautan yang tersedia.;https://www.liputan6.com/cek-fakta/read/5566391/bank-papua-dijadikan-bahan-hoaks-undian-berhadiah-awas-modus-penipuan?page=4
1;06-Apr-24;Video Antrian Panjang Sejauh 13 Km di Pelabuhan Gilimanuk pada 4 April 2024;"Beredar di media sosial TikTok sebuah unggahan video yang diklaim sebagai situasi di Pelabuhan Gilimanuk, Provinsi Bali mengalami kemacetan panjang sejauh 13 km pada 4 April 2024.
";https://jogja.antaranews.com/berita/677442/hoaks-video-antrean-panjang-13-km-di-pelabuhan-gilimanuk-bali
1;07-Apr-24;"Baim Wong Transfer 5 Juta Secara Acak Untuk 200 Orang Tercepat yang Mengucapkan ""HADIR""";"Beredar di media sosial Facebook sebuah unggahan pada akun ""???????? ????????"" yang mengatasnamakan aktor Baim Wong membagikan video dengan narasi ÒSaya Baim wong 200 orang tercepat yang mengucapkan {HADIR} aku transfer 5 juta , secara acakÓ.";https://turnbackhoax.id/2024/04/06/salah-saya-baim-wong-200-orang-tercepat-yang-mengucapkan-hadir-aku-transfer-5-juta-secara-acak/
1;07-Apr-24;Bank Indonesia Berikan Bansos Produktif untuk UMKM;Beredar sebuah informasi adanya pemberian bantuan sosial (bansos) produktif untuk Usaha Mikro Kecil dan Menengah (UMKM) mengatasnamakan Bank Indonesia;https://www.instagram.com/p/C44bXFzO3pu/
1;07-Apr-24;"Cara Deteksi Strok dengan Gerakan Jari Tangan
";"Beredar di media sosial Facebook sebuah unggahan yang mengeklaim cara mendeteksi strok dengan gerakan jari tangan, unggahan tersebut disertakan narasi ""Klo berhasil
menempelkan kelingking ke telunjuk berarti kalian jauh dari asam Urat dan stroke"".
";https://www.kompas.com/cekfakta/read/2024/04/06/164900482/-hoaks-cara-deteksi-stroke-dengan-gerakan-jari-tangan
1;07-Apr-24;HIV Menjadi Pandemi Berikutnya Menggantikan Covid-19;Beredar sebuah unggahan video di media sosial Instagram yang mengeklaim Human Immunodeficiency Virus (HIV) akan menggantikan status darurat virus Covid-19. Unggahan video tersebut menampilkan seseorang yang menggunakan topeng dan menyampaikan suatu informasi dengan suara yang disamarkan;https://cekfakta.tempo.co/fakta/2852/keliru-video-yang-mengklaim-bahwa-hiv-menjadi-pandemi-berikutnya
1;07-Apr-24;Ribuan Rumah di Pasuruan Hancur akibat Angin Puting Beliung pada 20 Maret 2024;"Beredar unggahan video di platform YouTube yang mengeklaim bahwa telah terjadi angin puting beliung pada 20 Maret 2024 di Kabupaten Pasuruan yang menghancurkan ribuan rumah warga Kabupaten Pasuruan. Video tersebut diunggah dengan narasi ""Pasuruan Pora Poranda. Rumah-rumah Hancur Angin Tornado Mengamuk & Menggila Hari Ini"".";https://turnbackhoax.id/2024/04/07/salah-ribuan-rumah-di-pasuruan-hancur-akibat-angin-puting-beliung-pada-20-maret-2024/
1;08-Apr-24;Cina Dirikan Kantor Polisi di Kabupaten Ketapang;"Beredar beberapa unggahan video di media sosial Facebook yang mengeklaim bahwa negara Cina akan mendirikan kantor kepolisiannya di wilayah Kabupaten Ketapang, Provinsi Kalimantan Barat (Kalbar). Unggahan video tersebut memuat juru bicara Divisi Hubungan Masyarakat (Humas) Kepolisian Republik Indonesia (Polri) Kombes Pol. Slamet Pribadi dengan narasi ""Tanda tanda kehancuran kah ini, cina mendirikan kantor polisi di indinesia. Rakyat harus sadar bersama tumbangkan rezim dan pendukungnya"".";https://www.kompas.com/cekfakta/read/2024/04/08/084000782/-hoaks-china-mendirikan-kantor-polisi-di-ketapang-kalbar
1;08-Apr-24;"Give Away Mengatasnamakan Dinas Perumahan dan Kawasan Permukiman Kota Bandung 
";Beredar sebuah unggahan di media sosial Instagram yang mengeklaim bahwa Dinas Perumahan dan Kawasan Permukiman (DPKP) Kota Bandung mengadakan give away Iphone;https://www.instagram.com/p/C5KZN2vB_fx/?igsh=cGNzeWVnM3dkY2Zj
1;09-Apr-24;Gempa Berkekuatan Magnitudo 9,8 Guncang Labuan Bajo;"Beredar sebuah unggahan video berdurasi 5 menit 4 detik di platform YouTube yang mengeklaim bahwa wilayah Labuan Bajo di Kabupaten Manggarai Barat, Provinsi Nusa Tenggara Timur (NTT) diguncang gempa berkekuatan magnitudo 9,8. Terlihat dalam thumbnail video tersebut gambar gedung-gedung hancur dengan
narasi ""LABUAN BAJO AMBLAS. BARU SAJA GEMPA MAGNITUDE 9,8 GUNCANG WILAYAH LABUAN BAJO"".";https://turnbackhoax.id/2024/04/09/salah-gempa-98-magnitude-guncang-labuan-bajo-4-april-2024/
1;09-Apr-24;Majelis Ulama Indonesia (MUI) Serukan Boikot Produk Air Minum Merek Aqua;"Beredar unggahan di media sosial Facebook dengan narasi yang mengeklaim Majelis Ulama Indonesia (MUI) memboikot produk air minum dalam kemasan merek Aqua karena dianggap pro-Israel.
";https://www.kompas.com/cekfakta/read/2024/04/08/121200282/-klarifikasi-mui-tidak-pernah-serukan-boikot-produk-air-minum?page=1
1;09-Apr-24;Pesan WhatsApp Surat PHK dari Kantor Pusat;"Beredar tangkapan layar sebuah pesan WhatsApp yang berisi file Android Package Kit (APK) surat Pemutusan Hubungan Kerja (PHK) dengan nama ""Surat PHK dari kantor pusat"". Terlihat akun WhatsApp yang mengirimkan pesan tersebut mengatasnamakan direktur kantor pusat dengan nomor +62 823-2917-8787.
";https://www.kompas.com/tren/read/2024/04/08/200000765/modus-penipuan-file-apk-kembali-muncul-kali-ini-surat-phk-dari-kantor-pusat?page=all#google_vignette
1;09-Apr-24;Video Tentara Cina Mendarat di Kota Manado;"Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim bahwa tentara Cina telah mendarat di Bandar Udara Internasional Sam Ratulangi, Manado.
";https://www.kompas.com/cekfakta/read/2024/04/08/182000382/-hoaks-video-tentara-china-mendarat-di-manado
1;10-Apr-24;Bantuan Rp2.500.000 untuk Penyandang Disabilitas di Kabupaten Jember;Beredar informasi oknum mengatasnamakan pegawai Pemerintah Kabupaten (Pemkab) Jember. Adapun oknum tersebut menawarkan bantuan berupa uang Rp2.500.000 untuk penyandang disabilitas yang akan cair pada bulan Februari, Maret hingga April 2024.;https://jember.inews.id/read/428728/tawarkan-bantuan-rp-25-juta-kepada-disabilitas-kadinsos-jember-sebut-itu-hoaks
1;10-Apr-24;"Gempa Berkekuatan 6,0 Magnitudo Mengguncang Pulau Sulawesi hingga Tamat
";"Beredar sebuah informasi di sebuah kanal YouTube yang mengeklaim bahwa Pulau Sulawesi tamat karena telah terjadi gempa bumi berkekuatan 6,0 magnitudo. 
";https://turnbackhoax.id/2024/04/09/salah-gempa-60-sr-guncang-sulawesi-hingga-tamat/
1;10-Apr-24;PT Toyota Astra Motor Membagikan Toyota Hilux Melalui Akun Facebook ;Beredar unggahan di media sosial Facebook yang mengeklaim PT Toyota Astra Motor akan membagikan mobil Toyota Hilux. Kabar tersebut dibagikan oleh akun Facebook ÒToyota Alphard Fans,ClubÓ.;https://turnbackhoax.id/2024/04/09/salah-toyota-membagikan-toyota-hilux-melalui-akun-toyota-alphard-fansclub/
1;10-Apr-24;"Video Proses Penandatanganan Bukti Pelunasan Utang Indonesia Ke Cina
";Beredar sebuah video di media sosial Tiktok yang memperlihatkan Jokowi dan Xi Jinping sedang menyaksikan proses penandatanganan yang dilakukan oleh Menteri Luar Negeri Indonesia Retno Marsudi. Dalam video ini disertakan narasi bahwa Indonesia tengah melakukan proses penandatanganan bukti pelunasan utang ke Cina.;https://turnbackhoax.id/2024/04/09/salah-foto-proses-penandatanganan-bukti-pelunasan-hutang-indonesia-ke-china/
1;12-Apr-24;Kapal Bantuan Indonesia Tak Salurkan Bantuan ke Gaza;Beredar sejumlah narasi di media sosial yang menyebut bahwa bantuan kapal rumah sakit TNI KRI dr. Radjiman Wedyodiningrat-992 yang dikirim Pemerintah Indonesia ke Gaza, Palestina hanya pencitraan. Kapal tersebut diklaim tidak sampai ke Gaza, melainkan hanya parkir di Mesir, lalu kembali lagi ke Indonesia tanpa menyalurkan bantuan.;https://tirto.id/salah-kapal-bantuan-indonesia-tak-salurkan-bantuan-ke-gaza-gW3z
1;12-Apr-24;Lowongan Pekerjaan Online;"Beredar pesan berantai melalui aplikasi percakapan WhatsApp yang menawarkan pekerjaan secara online. Pengirim pesan mencatut situs pencarian kerja ternama. Namun, pesan tersebut tidak menyampaikan perusahaan asal dan detail pekerjaan yang ditawarkan
";https://turnbackhoax.id/2024/03/31/salah-lowongan-pekerjaan-online/
1;12-Apr-24;Surat Tanda Terdaftar Kantor Akuntan Publik yang Mengatasnamakan Otoritas Jasa Keuangan;"Beredar di media sosial foto surat tanda terdaftar kantor akuntan publik yang mengatasnamakan Otoritas Jasa Keuangan (OJK). Terlihat pada gambar surat tersebut terdapat nama ""KOPERASI YAYASAN AL-FALAH"".";https://twitter.com/ojkindonesia/status/1775798662641361009?t=zavI8Spwj7-UJSJsOCg7Pg&s=19
1;13-Apr-24;Presiden Joko Widodo Perintahkan untuk Menangkap Para Pendemo Pemilu 2024;Beredar sebuah unggahan video di media sosial TikTok yang menampilkan pidato Presiden Joko Widodo (Jokowi) yang meminta kepada seluruh jajaran kepolisian untuk mengejar, menangkap, dan menghajar para pendemo Pemilihan Umum (Pemilu) 2024.;https://www.antaranews.com/berita/4016751/hoaks-jokowi-perintahkan-pendemo-pemilu-2024-ditangkap
1;13-Apr-24;Terjadi Gelap selama 3 Hari Akibat Gerhana Matahari;Beredar sebuah narasi di media sosial Facebook yang mengeklaim akan terjadi gelap 3 hari akibat gerhana matahari yang berlangsung pada 8 April 2024 lalu.;https://www.liputan6.com/cek-fakta/read/5571895/cek-fakta-tidak-benar-terjadi-gelap-3-hari-akibat-gerhana-matahari-8-april-2024?page=3
1;13-Apr-24;UNHCR Terancam Terjerat UU Keimigrasian karena Lindungi Pengungsi Rohingya;"Beredar sebuah unggahan video di media sosial Instagram yang mengeklaim bahwa United Nations High Commissioner for Refugees (UNCHR) terancam terjerat Undang-Undang (UU) Nomor 6 Tahun 2011 tentang Keimigrasian (UU Keimigrasian) karena melindungi para pengungsi Rohingya. Terlihat dalam unggahan video tersebut pencantuman Pasal 124 disertai tagar ""#TolakRohingiyadiIndonesia"" dan ""#BubarkanUnchrIndonesia"".";https://cekfakta.tempo.co/fakta/2843/keliru-konten-dengan-klaim-unhcr-bisa-dijerat-uu-keimigrasian-karena-lindungi-rohingya
1;16-Apr-24;"Bank Indonesia Resmi Keluarkan Uang Rp1.0
";"Beredar unggahan video di media sosial Instagram yang mengeklaim bahwa Bank Indonesia (BI) secara resmi mengeluarkan uang senilai Rp1.0. Dalam unggahan tersebut, terlihat selembar uang dengan nominal Rp1.0 dan narasi ""uang baru 1.0? Bank Indonesia resmi mengeluarkan uang baru. belakang di uang baru tersebut dalam pecahan seratus ribu"".";https://turnbackhoax.id/2024/04/16/salah-bank-indonesia-resmi-mengeluarkan-uang-baru-1-0/
1;16-Apr-24;Prabowo Bagikan Bantuan Puluhan Juta Rupiah untuk Lansia;Beredar di media sosial sebuah unggahan yang mengeklaim Prabowo Subianto membagikan bantuan uang untuk para lansia berusia 40-65 tahun.;https://www.liputan6.com/cek-fakta/read/5572925/cek-fakta-hoaks-prabowo-bagikan-bantuan-puluhan-juta-rupiah-untuk-lansia-dengan-mendaftar-melalui-whatsapp?page=4
1;16-Apr-24;Pulau Dewata Tragis, Gelombang Tinggi Mencekam dan Melalap Habis Wilayah Pantai Bali;Beredar sebuah unggahan video pada platform YouTube yang mengeklaim bahwa telah terjadi gelombang tinggi yang mencekam dan melalap habis wilayah Pantai Bali sehingga menyebabkan Pulau Dewata menjadi tragis.;https://turnbackhoax.id/2024/04/16/salah-pulau-dewata-tragis-gelombang-tinggi-mencekam-dan-melalap-habis-wilayah-pantai-bali/
1;16-Apr-24;Tautan Pendaftaran Gebyar Undian Grand Prize Tabungan Bank Mandiri;"Kembali beredar sebuah unggahan di media sosial Facebook yang menginformasikan bahwa Bank Mandiri sedang memiliki program bertajuk ""GEBYAR UNDIAN GRAND PRIZE TABUNGAN BANK MANDIRI"". Dalam unggahan tersebut Bank Mandiri menawarka beberapa jenis mobil, motor, smartphone, hingga paket perjalanan wisata dengan mengisi tautan yang tertera pada unggahan.";https://www.liputan6.com/cek-fakta/read/5573200/cek-fakta-tidak-benar-pendaftaran-gebyar-undian-grand-prize-tabungan-bank-mandiri?page=2
1;21-Apr-24;Israel Tantang Indonesia, Prabowo Ancam Akan Hancurkan Israel Jika Mengganggu TNI yang Bertugas Di Lebanon;Beredar sebuah cuplikan video dengan narasi berbunyi, ÒPRABOWO SUBIANTO, Menjawab dengan tegas Tantangan Israel (Jangan ganggu TNI yang bertugas di perbatasan Lebanon) Anda mengganggu TNI saya Hancurkan IsraelÓ.;https://turnbackhoax.id/2024/04/21/salah-israel-tantang-indonesia-prabowo-ancam-akan-hancurkan-israel-jika-mengganggu-tni-yang-bertugas-di-lebanon/
1;21-Apr-24;Pemberian Giveaway Uang Puluhan Juta oleh Inul Daratista;Beredar sebuah unggahan Facebook yang mengatasnamakan seorang penyanyi dangdut Inul Daratista sedang mengunggah video disertai dengan narasi yang menyebutkan jika ia akan memberikan giveaway uang puluhan juta dengan permainan tebak nama daerah.;https://turnbackhoax.id/2024/04/19/salah-giveaway-uang-puluhan-juta-oleh-inul-daratista/
1;21-Apr-24;Serpihan Batu yang Berasal dari Ulekan Dapat Menyebabkan Batu Ginjal;"Beredar sebuah unggahan video di platform TikTok yang mengeklaim serpihan batu yang berasal dari gesekan antara cobek dan ulekan batu bisa berbahaya apabila dikonsumsi oleh manusia karena akan menyebabkan penyakit batu ginjal. Unggahan video tersebut menampilkan seorang pria yang menyebutkan bahwa jika memiliki ulekan berbahan dasar batu, maka untuk cobekannya disarankan berasal dari bahan kayu.
";https://turnbackhoax.id/2024/04/20/salah-bahaya-serpihan-dari-ulekan-dan-cobekan-batu-dapat-menyebabkan-batu-ginjal/
